YEAR,MO,DY,HR,Temp,Humidity,Pressure,Wind_Speed
2022,1,23,8,-7.45,1.77,100.58,2.6
2022,1,23,9,-5.74,1.89,100.53,2.25
2022,1,23,10,-3.09,2.14,100.47,2.48
2022,1,23,11,-0.6,2.2,100.34,3.25
2022,1,23,12,0.42,2.26,100.2,3.33
2022,1,23,13,0.87,2.32,100.09,3.38
2022,1,23,14,0.87,2.44,100.02,3.31
2022,1,23,15,0.26,2.62,100,2.62
2022,1,23,16,-1.55,2.81,100,2.12
2022,1,23,17,-2.32,2.69,100.01,2.19
2022,1,23,18,-2.44,2.75,100.03,2.14
2022,1,23,19,-2.56,2.81,100.03,2.03
2022,1,23,20,-2.77,2.81,100.02,1.85
2022,1,23,21,-2.95,2.81,100,1.68
2022,1,23,22,-3.05,2.81,99.97,1.6
2022,1,23,23,-3.28,2.81,99.96,1.67
2022,1,24,0,-3.63,2.75,99.96,1.77
2022,1,24,1,-3.75,2.75,99.99,1.9
2022,1,24,2,-4.17,2.69,100.03,2.23
2022,1,24,3,-4.45,2.62,100.07,2.74
2022,1,24,4,-5.03,2.5,100.14,3.1
2022,1,24,5,-5.45,2.38,100.23,3.53
2022,1,24,6,-6.06,2.2,100.32,3.79
2022,1,24,7,-6.32,2.08,100.38,3.85
2022,1,24,8,-5.18,2.01,100.44,3.85
2022,1,24,9,-3.65,1.95,100.48,3.38
2022,1,24,10,-2.07,2.01,100.49,2.22
2022,1,24,11,-0.89,1.95,100.42,0.9
2022,1,24,12,-0.17,2.01,100.31,0.39
2022,1,24,13,0.22,2.08,100.24,1.38
2022,1,24,14,0.04,2.2,100.22,2.06
2022,1,24,15,-0.65,2.26,100.23,2.24
2022,1,24,16,-2.1,2.56,100.26,1.87
2022,1,24,17,-2.42,2.62,100.3,2.28
2022,1,24,18,-2.21,2.69,100.33,2.53
2022,1,24,19,-2.04,2.75,100.31,2.53
2022,1,24,20,-1.94,2.81,100.27,2.46
2022,1,24,21,-1.81,2.87,100.22,2.56
2022,1,24,22,-1.62,2.99,100.17,2.71
2022,1,24,23,-1.35,3.11,100.13,2.84
2022,1,25,0,-0.97,3.23,100.1,3.19
2022,1,25,1,-0.33,3.42,100.12,3.49
2022,1,25,2,-0.27,3.54,100.11,3.26
2022,1,25,3,-0.62,3.6,100.09,2.91
2022,1,25,4,-0.99,3.54,100.1,2.62
2022,1,25,5,-1.68,3.42,100.15,2.39
2022,1,25,6,-2.62,3.17,100.22,2.29
2022,1,25,7,-2.6,3.05,100.28,2.29
2022,1,25,8,-0.59,3.17,100.35,2.8
2022,1,25,9,1.39,3.42,100.42,2.75
2022,1,25,10,3.17,3.48,100.48,3.45
2022,1,25,11,3.89,3.36,100.48,3.89
2022,1,25,12,4.19,3.3,100.46,4.25
2022,1,25,13,4.12,3.3,100.48,4.48
2022,1,25,14,3.6,3.23,100.53,4.43
2022,1,25,15,2.33,3.23,100.61,4
2022,1,25,16,0.07,2.99,100.72,3.82
2022,1,25,17,-1.6,2.75,100.85,3.94
2022,1,25,18,-2.46,2.56,100.97,3.83
2022,1,25,19,-3.01,2.44,101.04,3.81
2022,1,25,20,-3.45,2.38,101.09,3.78
2022,1,25,21,-3.85,2.32,101.13,3.78
2022,1,25,22,-4.35,2.26,101.17,3.81
2022,1,25,23,-4.95,2.2,101.21,3.64
2022,1,26,0,-5.58,2.14,101.24,3.56
2022,1,26,1,-6.14,2.08,101.28,3.63
2022,1,26,2,-6.63,1.95,101.32,3.6
2022,1,26,3,-7.25,1.83,101.34,3.34
2022,1,26,4,-7.83,1.77,101.4,3.18
2022,1,26,5,-8.42,1.71,101.5,2.95
2022,1,26,6,-8.94,1.71,101.62,2.87
2022,1,26,7,-8.71,1.65,101.72,3.16
2022,1,26,8,-7.04,1.59,101.78,3.85
2022,1,26,9,-5.87,1.53,101.83,4.24
2022,1,26,10,-4.96,1.46,101.84,4.37
2022,1,26,11,-4.19,1.46,101.79,4.6
2022,1,26,12,-3.77,1.46,101.75,4.87
2022,1,26,13,-3.73,1.46,101.74,5.01
2022,1,26,14,-3.92,1.46,101.77,4.99
2022,1,26,15,-4.42,1.4,101.82,4.77
2022,1,26,16,-5.39,1.46,101.89,4.01
2022,1,26,17,-6.4,1.53,101.98,3.35
2022,1,26,18,-7.3,1.59,102.05,2.93
2022,1,26,19,-8.42,1.59,102.1,2.74
2022,1,26,20,-9.44,1.53,102.14,2.69
2022,1,26,21,-10.2,1.46,102.17,2.66
2022,1,26,22,-10.82,1.4,102.2,2.61
2022,1,26,23,-11.34,1.34,102.22,2.5
2022,1,27,0,-11.69,1.22,102.22,2.38
2022,1,27,1,-12.03,1.22,102.24,2.27
2022,1,27,2,-12.21,1.16,102.24,2.18
2022,1,27,3,-12.27,1.16,102.23,2.05
2022,1,27,4,-12.17,1.1,102.23,1.94
2022,1,27,5,-12,1.1,102.25,1.77
2022,1,27,6,-11.75,1.1,102.26,1.55
2022,1,27,7,-11.08,1.1,102.24,1.28
2022,1,27,8,-8.87,1.22,102.24,1
2022,1,27,9,-6.39,1.22,102.2,1.49
2022,1,27,10,-4.61,1.28,102.16,2.2
2022,1,27,11,-3.49,1.46,102.06,2.88
2022,1,27,12,-2.63,1.59,101.92,3.46
2022,1,27,13,-2.05,1.71,101.8,3.82
2022,1,27,14,-1.86,1.83,101.73,3.92
2022,1,27,15,-2.19,1.95,101.68,3.7
2022,1,27,16,-4.15,2.08,101.65,2.79
2022,1,27,17,-5.96,2.01,101.62,2.98
2022,1,27,18,-6.28,2.01,101.6,3.18
2022,1,27,19,-6.38,1.95,101.57,3.29
2022,1,27,20,-6.45,1.95,101.51,3.3
2022,1,27,21,-6.29,1.95,101.47,3.25
2022,1,27,22,-6.09,1.95,101.44,3.14
2022,1,27,23,-5.64,2.01,101.4,2.99
2022,1,28,0,-5.27,2.08,101.35,2.8
2022,1,28,1,-5.15,2.14,101.31,2.57
2022,1,28,2,-5.1,2.2,101.26,2.49
2022,1,28,3,-5.03,2.26,101.23,2.47
2022,1,28,4,-5.06,2.32,101.21,2.22
2022,1,28,5,-5.15,2.32,101.2,1.93
2022,1,28,6,-5.17,2.32,101.2,1.76
2022,1,28,7,-4.85,2.38,101.19,1.49
2022,1,28,8,-3.88,2.5,101.17,1.25
2022,1,28,9,-2.74,2.5,101.15,0.76
2022,1,28,10,-1.4,2.62,101.15,0.39
2022,1,28,11,-0.63,2.69,101.1,0.28
2022,1,28,12,-0.23,2.75,101.02,0.36
2022,1,28,13,-0.08,2.81,100.95,0.7
2022,1,28,14,-0.26,2.87,100.93,1.13
2022,1,28,15,-0.7,2.99,100.92,1.56
2022,1,28,16,-1.5,3.05,100.88,1.92
2022,1,28,17,-2.03,2.99,100.83,2.62
2022,1,28,18,-2.16,2.99,100.79,2.84
2022,1,28,19,-2.45,2.99,100.83,2.29
2022,1,28,20,-2.36,2.99,100.8,3.21
2022,1,28,21,-2.38,2.99,100.63,4.54
2022,1,28,22,-2.67,2.93,100.48,4.51
2022,1,28,23,-2.92,2.87,100.46,4.71
2022,1,29,0,-3.38,2.75,100.42,6.03
2022,1,29,1,-4.19,2.5,100.28,7.41
2022,1,29,2,-5.16,2.26,100.15,8.17
2022,1,29,3,-6.13,2.01,99.97,8.75
2022,1,29,4,-6.91,1.89,99.8,9.48
2022,1,29,5,-7.52,1.83,99.72,9.58
2022,1,29,6,-8.23,1.71,99.71,9.55
2022,1,29,7,-9,1.59,99.64,9.75
2022,1,29,8,-9.59,1.53,99.55,9.99
2022,1,29,9,-10.05,1.4,99.47,10.09
2022,1,29,10,-10.27,1.4,99.42,9.95
2022,1,29,11,-10.36,1.34,99.34,9.98
2022,1,29,12,-10.28,1.34,99.27,9.93
2022,1,29,13,-10.13,1.34,99.24,9.92
2022,1,29,14,-9.94,1.34,99.25,9.66
2022,1,29,15,-9.87,1.34,99.31,9.28
2022,1,29,16,-9.91,1.28,99.37,8.88
2022,1,29,17,-10.05,1.28,99.46,8.69
2022,1,29,18,-10.31,1.22,99.56,8.52
2022,1,29,19,-10.72,1.22,99.65,8.37
2022,1,29,20,-11.17,1.16,99.71,8.1
2022,1,29,21,-11.67,1.1,99.77,7.68
2022,1,29,22,-12.25,1.1,99.84,7.28
2022,1,29,23,-12.76,1.04,99.91,6.93
2022,1,30,0,-13.05,1.04,99.99,6.6
2022,1,30,1,-13.24,1.04,100.09,6.32
2022,1,30,2,-13.53,1.04,100.16,5.96
2022,1,30,3,-13.85,1.04,100.24,5.72
2022,1,30,4,-14.1,1.04,100.34,5.44
2022,1,30,5,-14.46,0.98,100.44,4.95
2022,1,30,6,-15.13,0.98,100.53,4.35
2022,1,30,7,-15.25,0.98,100.61,4.2
2022,1,30,8,-12.31,1.1,100.67,4.45
2022,1,30,9,-9.86,1.22,100.7,4.7
2022,1,30,10,-7.99,1.34,100.73,4.45
2022,1,30,11,-6.48,1.46,100.7,4.11
2022,1,30,12,-5.4,1.53,100.65,3.91
2022,1,30,13,-4.73,1.65,100.62,3.82
2022,1,30,14,-4.46,1.71,100.65,3.75
2022,1,30,15,-4.77,1.77,100.71,3.26
2022,1,30,16,-6.63,1.71,100.8,2.46
2022,1,30,17,-8.3,1.59,100.9,2.55
2022,1,30,18,-8.52,1.59,101.01,2.46
2022,1,30,19,-8.71,1.53,101.12,2.31
2022,1,30,20,-9.03,1.46,101.18,2.24
2022,1,30,21,-8.98,1.46,101.23,2.05
2022,1,30,22,-8.82,1.53,101.27,1.87
2022,1,30,23,-8.85,1.53,101.31,1.78
2022,1,31,0,-9.01,1.53,101.33,1.77
2022,1,31,1,-9.52,1.46,101.35,1.87
2022,1,31,2,-10.68,1.34,101.4,2.13
2022,1,31,3,-11.51,1.28,101.46,2.26
2022,1,31,4,-12.06,1.28,101.52,2.35
2022,1,31,5,-12.48,1.22,101.6,2.41
2022,1,31,6,-12.74,1.16,101.68,2.45
2022,1,31,7,-11.92,1.22,101.73,2.42
2022,1,31,8,-8.88,1.4,101.8,2.17
2022,1,31,9,-5.63,1.53,101.85,1.74
2022,1,31,10,-3.43,1.59,101.89,1.56
2022,1,31,11,-2.45,1.65,101.89,1.17
2022,1,31,12,-1.81,1.71,101.86,0.85
2022,1,31,13,-1.5,1.71,101.83,0.72
2022,1,31,14,-1.45,1.77,101.82,0.7
2022,1,31,15,-1.92,1.83,101.84,0.76
2022,1,31,16,-3.45,1.83,101.88,1.15
2022,1,31,17,-5.2,1.59,101.95,1.71
2022,1,31,18,-6.06,1.53,102.03,1.98
2022,1,31,19,-6.51,1.53,102.11,2.1
2022,1,31,20,-6.72,1.59,102.15,2.17
2022,1,31,21,-6.85,1.59,102.18,2.31
2022,1,31,22,-6.95,1.59,102.21,2.46
2022,1,31,23,-7.23,1.65,102.23,2.58
2022,2,1,0,-7.72,1.59,102.25,2.78
2022,2,1,1,-8.54,1.59,102.25,3.06
2022,2,1,2,-9.32,1.59,102.24,3.21
2022,2,1,3,-9.7,1.59,102.23,3.31
2022,2,1,4,-9.97,1.59,102.25,3.36
2022,2,1,5,-10.35,1.59,102.29,3.26
2022,2,1,6,-10.76,1.53,102.36,3.2
2022,2,1,7,-10.08,1.53,102.42,3.31
2022,2,1,8,-7.17,1.77,102.48,3
2022,2,1,9,-4.08,2.08,102.54,2.64
2022,2,1,10,-1.12,2.26,102.56,3.4
2022,2,1,11,0.1,2.44,102.5,3.33
2022,2,1,12,0.8,2.62,102.41,3.22
2022,2,1,13,1.12,2.75,102.34,2.99
2022,2,1,14,1.08,2.87,102.3,2.74
2022,2,1,15,0.65,2.99,102.31,2.23
2022,2,1,16,-1.49,2.87,102.33,1.86
2022,2,1,17,-3.38,2.56,102.36,2.41
2022,2,1,18,-3.94,2.56,102.4,2.59
2022,2,1,19,-4.28,2.56,102.43,2.73
2022,2,1,20,-4.37,2.69,102.43,2.74
2022,2,1,21,-4.03,2.81,102.4,2.73
2022,2,1,22,-3.31,2.99,102.35,2.65
2022,2,1,23,-2.57,3.17,102.3,2.58
2022,2,2,0,-2.2,3.3,102.25,2.53
2022,2,2,1,-1.95,3.36,102.24,2.48
2022,2,2,2,-1.75,3.48,102.21,2.29
2022,2,2,3,-1.55,3.54,102.19,2.17
2022,2,2,4,-1.49,3.54,102.18,2.17
2022,2,2,5,-1.5,3.54,102.17,2.26
2022,2,2,6,-1.42,3.6,102.18,2.27
2022,2,2,7,-0.51,3.72,102.17,2.11
2022,2,2,8,1.34,4.03,102.19,2.1
2022,2,2,9,2.36,4.21,102.2,2.04
2022,2,2,10,3.22,4.39,102.2,1.93
2022,2,2,11,4.05,4.58,102.13,2.08
2022,2,2,12,4.71,4.76,102.04,2.26
2022,2,2,13,5.01,4.88,101.97,2.21
2022,2,2,14,4.89,4.94,101.91,2.05
2022,2,2,15,4.01,4.88,101.88,1.76
2022,2,2,16,2.37,4.64,101.88,1.98
2022,2,2,17,1.75,4.58,101.88,2.12
2022,2,2,18,1.65,4.52,101.89,2.03
2022,2,2,19,1.44,4.46,101.86,2.2
2022,2,2,20,1.52,4.46,101.8,2.31
2022,2,2,21,1.71,4.39,101.75,2.33
2022,2,2,22,1.87,4.46,101.71,2.38
2022,2,2,23,1.98,4.46,101.65,2.4
2022,2,3,0,1.94,4.52,101.66,2.36
2022,2,3,1,1.98,4.52,101.63,2.39
2022,2,3,2,2.15,4.52,101.62,2.53
2022,2,3,3,2.25,4.52,101.61,2.6
2022,2,3,4,2.13,4.46,101.6,2.48
2022,2,3,5,1.96,4.46,101.61,2.37
2022,2,3,6,1.69,4.39,101.61,2.26
2022,2,3,7,1.84,4.39,101.64,2.26
2022,2,3,8,2.43,4.46,101.66,2.3
2022,2,3,9,2.79,4.52,101.65,2.2
2022,2,3,10,3.26,4.64,101.64,2.15
2022,2,3,11,3.78,4.76,101.56,2.18
2022,2,3,12,4.04,4.88,101.43,2.22
2022,2,3,13,4.3,5,101.34,2.43
2022,2,3,14,4.56,5.13,101.27,2.65
2022,2,3,15,4.1,5.07,101.2,2.61
2022,2,3,16,3.58,5.07,101.13,2.88
2022,2,3,17,3.47,5.13,101.17,3.02
2022,2,3,18,3.99,5.25,101.18,3.38
2022,2,3,19,3.77,5.19,101.13,3.22
2022,2,3,20,3.72,5.19,101.07,3.27
2022,2,3,21,3.43,5.07,100.96,3.07
2022,2,3,22,3.12,5,100.83,2.86
2022,2,3,23,3.4,5,100.73,3.5
2022,2,4,0,4.53,5.37,100.64,5.11
2022,2,4,1,6.3,5.92,100.53,6.02
2022,2,4,2,7.11,6.23,100.42,6.28
2022,2,4,3,7.4,6.47,100.35,6.8
2022,2,4,4,7.63,6.53,100.28,5.81
2022,2,4,5,6.12,6.16,100.24,3.66
2022,2,4,6,5.71,5.92,100.24,2.28
2022,2,4,7,4.85,5.62,100.24,1.01
2022,2,4,8,4.56,5.31,100.24,2
2022,2,4,9,3.45,4.82,100.25,3.2
2022,2,4,10,1.63,4.09,100.32,4.98
2022,2,4,11,0.08,3.42,100.29,5.57
2022,2,4,12,-0.2,3.23,100.19,5.18
2022,2,4,13,0.01,3.3,100.17,5.02
2022,2,4,14,-0.41,3.17,100.26,5.33
2022,2,4,15,-1.31,3.05,100.3,5.35
2022,2,4,16,-2.17,2.87,100.38,5.32
2022,2,4,17,-2.67,2.69,100.5,5.25
2022,2,4,18,-2.96,2.56,100.56,4.96
2022,2,4,19,-3.02,2.56,100.69,4.69
2022,2,4,20,-3.17,2.5,100.7,4.99
2022,2,4,21,-3.43,2.44,100.69,4.95
2022,2,4,22,-3.86,2.32,100.65,4.94
2022,2,4,23,-4.38,2.2,100.66,4.91
2022,2,5,0,-4.85,2.14,100.63,5.08
2022,2,5,1,-5.2,2.01,100.68,5.01
2022,2,5,2,-5.59,1.95,100.68,5.54
2022,2,5,3,-6.27,1.83,100.72,5.89
2022,2,5,4,-6.9,1.71,100.8,5.99
2022,2,5,5,-7.24,1.65,100.86,5.81
2022,2,5,6,-7.35,1.65,100.96,5.62
2022,2,5,7,-7.08,1.65,101.07,5.78
2022,2,5,8,-6.2,1.71,101.19,6.25
2022,2,5,9,-5.14,1.71,101.31,6.57
2022,2,5,10,-4.12,1.77,101.42,6.69
2022,2,5,11,-3.27,1.83,101.48,6.86
2022,2,5,12,-2.9,1.83,101.52,7.12
2022,2,5,13,-3.08,1.83,101.6,7.36
2022,2,5,14,-3.68,1.77,101.7,7.22
2022,2,5,15,-4.57,1.71,101.81,6.77
2022,2,5,16,-5.8,1.59,101.93,6.06
2022,2,5,17,-7.13,1.53,102.08,5.55
2022,2,5,18,-7.86,1.46,102.23,5.42
2022,2,5,19,-8.44,1.4,102.32,5.23
2022,2,5,20,-9.07,1.34,102.39,4.96
2022,2,5,21,-9.49,1.28,102.42,4.39
2022,2,5,22,-9.87,1.28,102.44,3.81
2022,2,5,23,-10.18,1.28,102.48,3.43
2022,2,6,0,-10.45,1.28,102.51,3.33
2022,2,6,1,-10.7,1.28,102.54,3.3
2022,2,6,2,-10.98,1.28,102.56,3.33
2022,2,6,3,-11.32,1.28,102.57,3.29
2022,2,6,4,-11.64,1.22,102.6,3.12
2022,2,6,5,-11.88,1.22,102.66,2.7
2022,2,6,6,-12.02,1.22,102.73,2.31
2022,2,6,7,-11.16,1.22,102.77,2.53
2022,2,6,8,-8.96,1.22,102.79,2.6
2022,2,6,9,-7.12,1.28,102.78,2.2
2022,2,6,10,-5.46,1.4,102.76,1.83
2022,2,6,11,-4.08,1.53,102.72,1.85
2022,2,6,12,-3.06,1.65,102.63,2.21
2022,2,6,13,-2.42,1.83,102.56,2.55
2022,2,6,14,-2.24,1.95,102.52,2.79
2022,2,6,15,-2.49,2.08,102.48,2.86
2022,2,6,16,-3.75,2.14,102.45,2.35
2022,2,6,17,-5.8,2.08,102.43,2.29
2022,2,6,18,-6.24,2.08,102.42,2.43
2022,2,6,19,-6.51,2.08,102.39,2.43
2022,2,6,20,-6.65,2.14,102.34,2.45
2022,2,6,21,-6.63,2.26,102.29,2.54
2022,2,6,22,-6.2,2.38,102.24,2.48
2022,2,6,23,-5.41,2.5,102.2,2.24
2022,2,7,0,-4.91,2.56,102.16,1.99
2022,2,7,1,-5.09,2.62,102.13,2.11
2022,2,7,2,-5.66,2.69,102.08,2.4
2022,2,7,3,-5.45,2.75,102.02,2.4
2022,2,7,4,-4.57,2.87,101.97,2.21
2022,2,7,5,-4.02,2.93,101.93,1.94
2022,2,7,6,-3.81,2.99,101.91,1.8
2022,2,7,7,-2.99,3.05,101.89,1.62
2022,2,7,8,-1.49,3.3,101.85,1.49
2022,2,7,9,-0.4,3.48,101.79,1.54
2022,2,7,10,0.49,3.66,101.72,1.67
2022,2,7,11,1.02,3.85,101.61,2.04
2022,2,7,12,1.18,3.91,101.46,2.27
2022,2,7,13,1.15,3.97,101.32,2.22
2022,2,7,14,1.19,3.97,101.24,2.34
2022,2,7,15,1.21,4.03,101.14,2.47
2022,2,7,16,0.75,3.97,101.11,1.81
2022,2,7,17,0.41,3.91,101.1,1.73
2022,2,7,18,0.51,3.91,101.07,2.21
2022,2,7,19,0.47,3.91,101.05,2.39
2022,2,7,20,0.28,3.85,101,2.26
2022,2,7,21,0.29,3.85,100.9,2.6
2022,2,7,22,0.28,3.85,100.79,2.47
2022,2,7,23,0.22,3.78,100.68,2.33
2022,2,8,0,0.24,3.78,100.55,2.45
2022,2,8,1,0.19,3.78,100.46,2.72
2022,2,8,2,0.07,3.78,100.36,3.16
2022,2,8,3,-0.24,3.66,100.3,3.57
2022,2,8,4,-0.74,3.54,100.26,3.74
2022,2,8,5,-1.25,3.36,100.28,3.91
2022,2,8,6,-1.97,3.17,100.3,3.79
2022,2,8,7,-1.8,3.17,100.34,3.92
2022,2,8,8,-0.26,3.42,100.36,3.64
2022,2,8,9,1.87,3.66,100.35,3.5
2022,2,8,10,3.48,3.78,100.37,3.54
2022,2,8,11,4.48,3.78,100.34,3.82
2022,2,8,12,5.02,3.85,100.3,4.47
2022,2,8,13,4.96,3.85,100.27,4.86
2022,2,8,14,4.15,3.78,100.3,4.99
2022,2,8,15,2.74,3.66,100.4,5.01
2022,2,8,16,1.12,3.48,100.51,4.96
2022,2,8,17,-0.5,3.17,100.62,4.62
2022,2,8,18,-1.45,2.99,100.73,4.13
2022,2,8,19,-1.9,2.93,100.8,4.01
2022,2,8,20,-2.03,2.87,100.83,4.17
2022,2,8,21,-2.23,2.87,100.83,4.03
2022,2,8,22,-2.85,2.81,100.82,3.48
2022,2,8,23,-3.41,2.75,100.83,3.26
2022,2,9,0,-3.74,2.69,100.86,3.31
2022,2,9,1,-4.06,2.62,100.91,3.1
2022,2,9,2,-4.32,2.56,100.91,2.83
2022,2,9,3,-4.49,2.5,100.92,2.59
2022,2,9,4,-4.81,2.44,100.94,2.15
2022,2,9,5,-5.13,2.44,100.97,1.72
2022,2,9,6,-5.06,2.38,101,1.35
2022,2,9,7,-3.95,2.44,101.02,0.86
2022,2,9,8,-1.88,2.69,101.03,1.03
2022,2,9,9,0.83,2.81,101.01,2.32
2022,2,9,10,2.48,3.05,100.97,2.84
2022,2,9,11,3.6,3.3,100.9,3.07
2022,2,9,12,4.44,3.48,100.8,3.31
2022,2,9,13,4.9,3.66,100.72,3.54
2022,2,9,14,4.9,3.78,100.68,3.67
2022,2,9,15,4.19,3.97,100.65,3.2
2022,2,9,16,1.69,3.91,100.62,2.66
2022,2,9,17,-0.28,3.66,100.63,3.18
2022,2,9,18,-0.42,3.66,100.65,3.19
2022,2,9,19,-0.7,3.72,100.65,3.08
2022,2,9,20,-0.7,3.85,100.63,3.04
2022,2,9,21,-0.6,3.91,100.58,3.03
2022,2,9,22,-0.42,4.03,100.51,3.01
2022,2,9,23,-0.18,4.09,100.46,2.96
2022,2,10,0,-0.01,4.15,100.4,2.77
2022,2,10,1,0.31,4.21,100.34,2.64
2022,2,10,2,0.49,4.21,100.29,2.38
2022,2,10,3,0.73,4.21,100.25,2
2022,2,10,4,0.88,4.15,100.23,1.73
2022,2,10,5,0.94,4.15,100.21,1.79
2022,2,10,6,0.85,4.09,100.22,1.9
2022,2,10,7,1.16,4.09,100.21,2.06
2022,2,10,8,2.12,4.27,100.22,2.95
2022,2,10,9,3.3,4.46,100.21,3.19
2022,2,10,10,5.51,4.76,100.19,3.71
2022,2,10,11,7.55,4.94,100.14,4.56
2022,2,10,12,8.62,4.7,100.08,5.53
2022,2,10,13,8.62,4.39,100.06,5.96
2022,2,10,14,7.96,4.21,100.11,5.71
2022,2,10,15,6.71,4.21,100.18,4.79
2022,2,10,16,4.34,4.03,100.26,3.98
2022,2,10,17,1.64,3.72,100.35,3.64
2022,2,10,18,0.85,3.6,100.43,3.46
2022,2,10,19,0.34,3.54,100.47,3.35
2022,2,10,20,-0.05,3.48,100.48,3.25
2022,2,10,21,-0.44,3.36,100.47,3.14
2022,2,10,22,-0.77,3.3,100.46,2.97
2022,2,10,23,-0.96,3.23,100.47,2.63
2022,2,11,0,-0.86,3.23,100.5,2.36
2022,2,11,1,-0.7,3.23,100.54,2.24
2022,2,11,2,-0.49,3.23,100.57,2.08
2022,2,11,3,-0.19,3.17,100.61,1.92
2022,2,11,4,-0.19,3.17,100.66,1.93
2022,2,11,5,-0.64,3.17,100.7,2.1
2022,2,11,6,-1.02,3.23,100.71,2.3
2022,2,11,7,0.74,3.6,100.74,2.2
2022,2,11,8,3.71,3.97,100.75,2.53
2022,2,11,9,5.84,4.33,100.71,3.13
2022,2,11,10,7.8,4.58,100.7,4.08
2022,2,11,11,9.05,4.76,100.66,4.69
2022,2,11,12,9.69,4.88,100.57,5.1
2022,2,11,13,9.88,5,100.48,5.35
2022,2,11,14,9.6,5.13,100.43,5.25
2022,2,11,15,8.45,5.31,100.42,4.88
2022,2,11,16,6.28,5.25,100.41,4.52
2022,2,11,17,4.02,5.07,100.42,4.25
2022,2,11,18,3.87,5,100.44,4.45
2022,2,11,19,3.79,4.94,100.43,4.47
2022,2,11,20,3.55,4.94,100.38,4.25
2022,2,11,21,3.24,4.94,100.32,4.09
2022,2,11,22,3.44,4.88,100.26,4.23
2022,2,11,23,3.55,4.88,100.22,4.27
2022,2,12,0,3.67,4.82,100.19,4.32
2022,2,12,1,3.71,4.76,100.18,4.27
2022,2,12,2,3.63,4.76,100.18,4.03
2022,2,12,3,3.62,4.7,100.2,3.82
2022,2,12,4,3.6,4.76,100.23,3.56
2022,2,12,5,3.64,4.76,100.26,3.44
2022,2,12,6,3.51,4.76,100.3,3.27
2022,2,12,7,4.54,4.94,100.34,3.33
2022,2,12,8,6.57,5.37,100.38,3.44
2022,2,12,9,8.82,5.86,100.39,3.08
2022,2,12,10,10.62,5.62,100.42,4.34
2022,2,12,11,11.29,5.25,100.44,5.31
2022,2,12,12,11.72,5.19,100.43,5.71
2022,2,12,13,11.54,5.07,100.43,5.81
2022,2,12,14,10.87,4.94,100.48,5.45
2022,2,12,15,9.52,4.88,100.57,4.81
2022,2,12,16,7.44,4.7,100.68,4.05
2022,2,12,17,5.43,4.46,100.79,3.57
2022,2,12,18,4.4,4.33,100.9,3.26
2022,2,12,19,3.7,4.21,100.98,3.24
2022,2,12,20,3.15,4.03,101.04,3.47
2022,2,12,21,2.54,3.85,101.09,3.64
2022,2,12,22,1.77,3.66,101.11,3.53
2022,2,12,23,1.15,3.54,101.11,3.38
2022,2,13,0,0.55,3.42,101.1,3.27
2022,2,13,1,-0.03,3.3,101.1,3.1
2022,2,13,2,-0.51,3.23,101.11,3.12
2022,2,13,3,-0.81,3.23,101.17,2.84
2022,2,13,4,-1.21,3.17,101.22,2.61
2022,2,13,5,-1.63,3.11,101.26,2.42
2022,2,13,6,-1.93,2.99,101.29,2.48
2022,2,13,7,-1.77,2.93,101.3,2.91
2022,2,13,8,-1.23,2.93,101.3,2.94
2022,2,13,9,-0.63,2.87,101.26,2.71
2022,2,13,10,-0.24,2.87,101.19,2.68
2022,2,13,11,-0.03,2.87,101.13,2.47
2022,2,13,12,-0.06,2.87,101.07,2.45
2022,2,13,13,-0.11,2.87,100.92,3.11
2022,2,13,14,-0.31,2.87,100.87,3.1
2022,2,13,15,-0.8,2.87,100.82,3.2
2022,2,13,16,-1.44,2.87,100.8,3.03
2022,2,13,17,-2.08,2.87,100.81,2.82
2022,2,13,18,-2.39,2.81,100.84,3.08
2022,2,13,19,-2.68,2.69,100.88,3.44
2022,2,13,20,-3.14,2.56,100.88,4
2022,2,13,21,-3.85,2.38,100.86,4.39
2022,2,13,22,-4.74,2.14,100.81,4.73
2022,2,13,23,-5.67,1.95,100.77,4.86
2022,2,14,0,-6.59,1.77,100.75,5.08
2022,2,14,1,-7.31,1.65,100.77,5.27
2022,2,14,2,-7.88,1.46,100.77,5.48
2022,2,14,3,-8.36,1.34,100.8,5.65
2022,2,14,4,-8.8,1.28,100.86,5.75
2022,2,14,5,-9.15,1.22,100.93,5.91
2022,2,14,6,-9.15,1.22,101,6.24
2022,2,14,7,-8.95,1.22,101.07,6.58
2022,2,14,8,-8.29,1.22,101.1,6.82
2022,2,14,9,-7.42,1.22,101.11,6.99
2022,2,14,10,-6.61,1.28,101.12,7.23
2022,2,14,11,-5.99,1.28,101.13,7.41
2022,2,14,12,-5.49,1.28,101.12,7.5
2022,2,14,13,-5.24,1.34,101.14,7.48
2022,2,14,14,-5.28,1.34,101.19,7.33
2022,2,14,15,-5.72,1.34,101.29,6.97
2022,2,14,16,-6.44,1.34,101.41,6.31
2022,2,14,17,-7.22,1.34,101.56,5.37
2022,2,14,18,-8.04,1.34,101.72,4.61
2022,2,14,19,-8.71,1.34,101.83,4.04
2022,2,14,20,-9.15,1.34,101.9,3.73
2022,2,14,21,-9.56,1.4,101.96,3.52
2022,2,14,22,-9.94,1.34,102.02,3.47
2022,2,14,23,-10.27,1.34,102.08,3.37
